"hat";"mean";"se_mean";"sd";"2.5%";"25%";"50%";"75%";"97.5%";"n_eff";"Rhat"
"y_hat[1022]";0.38;0;0.06;0.27;0.34;0.38;0.42;0.49;1501.75;1
"y_hat[1023]";-3.36;0.01;0.21;-3.78;-3.51;-3.36;-3.22;-2.96;1086.57;1
"y_hat[1024]";-4.13;0.01;0.32;-4.76;-4.34;-4.13;-3.91;-3.53;551.18;1
"y_hat[1025]";-2.91;0;0.17;-3.25;-3.02;-2.91;-2.8;-2.59;1724.04;1
"y_hat[1026]";0.46;0;0.06;0.35;0.42;0.46;0.5;0.58;1247.56;1
"y_hat[1027]";0.14;0;0.06;0.02;0.1;0.14;0.17;0.24;2275.71;1
"y_hat[1028]";-0.02;0;0.06;-0.14;-0.06;-0.02;0.02;0.09;2150.49;1
"y_hat[1029]";-3.69;0.01;0.25;-4.19;-3.86;-3.68;-3.52;-3.21;705.43;1
"y_hat[1030]";-2.4;0;0.13;-2.65;-2.48;-2.39;-2.31;-2.14;2571.1;1
"y_hat[1031]";0.31;0;0.06;0.18;0.26;0.31;0.35;0.43;1984.26;1
"y_hat[1032]";0.26;0;0.06;0.13;0.21;0.26;0.3;0.38;2042;1
"y_hat[1033]";0.27;0;0.06;0.15;0.23;0.27;0.32;0.4;2027.44;1
"y_hat[1034]";0.34;0;0.06;0.22;0.3;0.34;0.39;0.47;1898.89;1
"y_hat[1035]";0.26;0;0.06;0.13;0.22;0.26;0.3;0.39;2039.61;1
"y_hat[1036]";-1.65;0;0.1;-1.86;-1.72;-1.65;-1.58;-1.45;1700.93;1
"y_hat[1037]";0.29;0;0.06;0.18;0.25;0.29;0.33;0.4;1836.98;1
"y_hat[1038]";-2.99;0;0.17;-3.34;-3.1;-2.98;-2.87;-2.65;1583.42;1
"y_hat[1039]";-2.53;0;0.14;-2.81;-2.62;-2.53;-2.44;-2.26;2472.29;1
"y_hat[1040]";-3.43;0.01;0.22;-3.86;-3.58;-3.42;-3.28;-3.01;865.9;1
"y_hat[1041]";0.34;0;0.06;0.23;0.3;0.34;0.38;0.45;1640.37;1
"y_hat[1042]";-3.84;0.01;0.27;-4.38;-4.02;-3.83;-3.65;-3.33;641.72;1
"y_hat[1043]";-2.4;0;0.13;-2.66;-2.49;-2.4;-2.32;-2.14;2568.06;1
"y_hat[1044]";-2.76;0;0.15;-3.07;-2.86;-2.76;-2.66;-2.46;2080.86;1
"y_hat[1045]";0.17;0;0.06;0.06;0.13;0.17;0.21;0.28;2244.3;1
"y_hat[1046]";-3.19;0.01;0.19;-3.57;-3.32;-3.18;-3.06;-2.82;1279.12;1
"y_hat[1047]";0.48;0;0.06;0.36;0.44;0.48;0.52;0.6;1300.64;1
"y_hat[1048]";-2.39;0;0.13;-2.64;-2.47;-2.38;-2.3;-2.13;2574.77;1
"y_hat[1049]";-3.37;0.01;0.21;-3.78;-3.51;-3.36;-3.22;-2.97;1084.3;1
"y_hat[1050]";-1.06;0;0.09;-1.23;-1.11;-1.06;-1;-0.9;925.6;1
"y_hat[1051]";-2.58;0;0.14;-2.86;-2.67;-2.58;-2.48;-2.3;2418.93;1
"y_hat[1052]";-2.78;0;0.16;-3.09;-2.88;-2.78;-2.67;-2.48;2052.93;1
"y_hat[1053]";-2.04;0;0.12;-2.27;-2.12;-2.04;-1.96;-1.81;2277.92;1
"y_hat[1054]";-2.57;0;0.14;-2.85;-2.66;-2.57;-2.48;-2.29;2429.2;1
"y_hat[1055]";0.39;0;0.06;0.27;0.35;0.39;0.43;0.5;1484.85;1
"y_hat[1056]";-0.38;0;0.06;-0.51;-0.42;-0.37;-0.33;-0.25;1053.72;1
"y_hat[1057]";-2.96;0;0.17;-3.3;-3.07;-2.95;-2.85;-2.63;1637.7;1
"y_hat[1058]";-3.01;0;0.17;-3.36;-3.12;-3;-2.89;-2.67;1553.71;1
"y_hat[1059]";0.48;0;0.06;0.36;0.44;0.48;0.52;0.6;1320.23;1
"y_hat[1060]";-3.05;0;0.18;-3.4;-3.17;-3.04;-2.93;-2.7;1484.81;1
"y_hat[1061]";-3.55;0.01;0.23;-4.02;-3.71;-3.54;-3.39;-3.11;781.34;1
"y_hat[1062]";0.49;0;0.06;0.37;0.44;0.49;0.53;0.61;1200.35;1
"y_hat[1063]";0.39;0;0.06;0.27;0.35;0.39;0.43;0.51;1766.36;1
"y_hat[1064]";-3.91;0.01;0.28;-4.46;-4.09;-3.9;-3.71;-3.38;617.47;1
"y_hat[1065]";-4.4;0.02;0.36;-5.12;-4.64;-4.39;-4.14;-3.72;497.16;1
"y_hat[1066]";-3.07;0;0.18;-3.43;-3.19;-3.06;-2.95;-2.72;1451.54;1
"y_hat[1067]";-2.08;0;0.12;-2.31;-2.16;-2.08;-2;-1.85;2327.9;1
"y_hat[1068]";-3.6;0.01;0.24;-4.08;-3.77;-3.6;-3.44;-3.15;750.2;1
"y_hat[1069]";0.49;0;0.06;0.37;0.45;0.49;0.53;0.61;1243.69;1
"y_hat[1070]";-3.15;0.01;0.19;-3.53;-3.28;-3.15;-3.03;-2.79;1328.09;1
"y_hat[1071]";-2.8;0;0.16;-3.12;-2.91;-2.8;-2.69;-2.49;2016.96;1
"y_hat[1072]";-0.02;0;0.07;-0.16;-0.07;-0.02;0.03;0.12;1741.34;1
"y_hat[1073]";0.32;0;0.06;0.2;0.28;0.32;0.36;0.44;1958.75;1
"y_hat[1074]";-3.21;0.01;0.19;-3.6;-3.35;-3.21;-3.08;-2.84;1251.21;1
"y_hat[1075]";-1.83;0;0.11;-2.04;-1.91;-1.83;-1.76;-1.62;1964.8;1
"y_hat[1076]";-2.92;0;0.17;-3.25;-3.03;-2.91;-2.81;-2.6;1713.09;1
"y_hat[1077]";0.44;0;0.06;0.33;0.4;0.44;0.48;0.56;1307.42;1
"y_hat[1078]";0.13;0;0.06;0.01;0.09;0.13;0.17;0.24;2279.79;1
"y_hat[1079]";0.38;0;0.06;0.26;0.34;0.38;0.43;0.5;1780.4;1
"y_hat[1080]";0.4;0;0.06;0.29;0.36;0.4;0.44;0.51;1432.16;1
"y_hat[1081]";-2.39;0;0.13;-2.65;-2.48;-2.39;-2.3;-2.13;2573.47;1
"y_hat[1082]";-2.59;0;0.14;-2.88;-2.69;-2.59;-2.5;-2.31;2398.88;1
"y_hat[1083]";0.41;0;0.06;0.29;0.37;0.41;0.45;0.53;1692.84;1
"y_hat[1084]";0.47;0;0.06;0.36;0.43;0.47;0.51;0.59;1220.29;1
"y_hat[1085]";-3.2;0.01;0.19;-3.58;-3.33;-3.19;-3.07;-2.83;1268.8;1
"y_hat[1086]";-4.54;0.02;0.39;-5.32;-4.8;-4.52;-4.26;-3.81;475.73;1
"y_hat[1087]";0.02;0;0.06;-0.1;-0.02;0.02;0.06;0.13;2218.68;1
"y_hat[1088]";-0.07;0;0.06;-0.19;-0.11;-0.07;-0.03;0.04;2061.48;1
"y_hat[1089]";-2.42;0;0.13;-2.69;-2.51;-2.42;-2.33;-2.16;2557.9;1
"y_hat[1090]";-2.63;0;0.15;-2.91;-2.72;-2.62;-2.53;-2.34;2354.11;1
"y_hat[1091]";-1.04;0;0.09;-1.22;-1.1;-1.04;-0.99;-0.88;921.55;1
"y_hat[1092]";-1.94;0;0.11;-2.16;-2.02;-1.94;-1.87;-1.72;2136.02;1
"y_hat[1093]";-2.47;0;0.14;-2.73;-2.55;-2.46;-2.38;-2.2;2530.74;1
"y_hat[1094]";-1.6;0;0.1;-1.8;-1.67;-1.6;-1.53;-1.41;1636.17;1
"y_hat[1095]";-3.17;0.01;0.19;-3.55;-3.3;-3.17;-3.05;-2.81;1302.06;1
"y_hat[1096]";0.03;0;0.07;-0.11;-0.02;0.03;0.08;0.17;1826.88;1
"y_hat[1097]";0.43;0;0.06;0.32;0.39;0.43;0.47;0.55;1329.66;1
"y_hat[1098]";0.26;0;0.06;0.13;0.21;0.26;0.3;0.39;2040.01;1
"y_hat[1099]";-2.49;0;0.14;-2.76;-2.58;-2.49;-2.4;-2.22;2510.43;1
"y_hat[1100]";-2.54;0;0.14;-2.82;-2.63;-2.54;-2.45;-2.27;2461.8;1
"y_hat[1101]";0.47;0;0.06;0.35;0.43;0.47;0.51;0.59;1235.94;1
"y_hat[1102]";0.08;0;0.06;-0.03;0.04;0.08;0.12;0.19;2275.99;1
"y_hat[1103]";-2.59;0;0.14;-2.88;-2.68;-2.59;-2.5;-2.31;2401.7;1
"y_hat[1104]";0.49;0;0.06;0.38;0.45;0.49;0.53;0.61;1221.59;1
"y_hat[1105]";-0.01;0;0.06;-0.12;-0.04;-0.01;0.03;0.1;2177.75;1
"y_hat[1106]";-2.74;0;0.15;-3.04;-2.84;-2.73;-2.63;-2.44;2125.43;1
"y_hat[1107]";-3.16;0.01;0.19;-3.54;-3.29;-3.15;-3.04;-2.8;1319.26;1
"y_hat[1108]";0.17;0;0.07;0.03;0.12;0.17;0.21;0.3;2015.54;1
"y_hat[1109]";-2.98;0;0.17;-3.32;-3.09;-2.97;-2.86;-2.65;1602.8;1
"y_hat[1110]";-1.7;0;0.1;-1.9;-1.77;-1.69;-1.63;-1.49;1759.6;1
"y_hat[1111]";-0.42;0;0.07;-0.56;-0.47;-0.42;-0.38;-0.3;1009.86;1
"y_hat[1112]";0.34;0;0.06;0.23;0.31;0.34;0.38;0.46;1636.29;1
"y_hat[1113]";-2.17;0;0.12;-2.41;-2.26;-2.17;-2.09;-1.93;2432.89;1
"y_hat[1114]";0.42;0;0.06;0.3;0.38;0.42;0.46;0.53;1377.51;1
"y_hat[1115]";0.49;0;0.06;0.38;0.45;0.49;0.53;0.61;1200.3;1
"y_hat[1116]";0.08;0;0.07;-0.06;0.03;0.08;0.13;0.21;1899.16;1
"y_hat[1117]";-2.83;0;0.16;-3.15;-2.93;-2.82;-2.72;-2.52;1969.89;1
"y_hat[1118]";-2.06;0;0.12;-2.29;-2.14;-2.06;-1.98;-1.83;2299.45;1
"y_hat[1119]";0.18;0;0.07;0.05;0.14;0.18;0.23;0.32;2030.79;1
"y_hat[1120]";-2.1;0;0.12;-2.34;-2.18;-2.1;-2.02;-1.87;2355.69;1
"y_hat[1121]";-2.73;0;0.15;-3.03;-2.83;-2.72;-2.63;-2.43;2139.33;1
"y_hat[1122]";-2.92;0;0.17;-3.26;-3.03;-2.91;-2.81;-2.6;1709.08;1
"y_hat[1123]";0.17;0;0.06;0.05;0.13;0.17;0.2;0.27;2251.43;1
"y_hat[1124]";0;0;0.06;-0.12;-0.04;0;0.04;0.11;2186.42;1
"y_hat[1125]";-4.06;0.01;0.3;-4.67;-4.26;-4.06;-3.85;-3.49;569.14;1
"y_hat[1126]";0.49;0;0.06;0.38;0.45;0.49;0.53;0.61;1224.17;1
"y_hat[1127]";-2.47;0;0.14;-2.74;-2.56;-2.47;-2.38;-2.2;2526.37;1
"y_hat[1128]";-2.99;0;0.17;-3.34;-3.11;-2.99;-2.88;-2.66;1577.83;1
"y_hat[1129]";-2.8;0;0.16;-3.12;-2.91;-2.8;-2.7;-2.5;2009.06;1
"y_hat[1130]";-1.84;0;0.11;-2.05;-1.91;-1.84;-1.76;-1.62;1970.57;1
"y_hat[1131]";0.42;0;0.06;0.3;0.37;0.42;0.46;0.54;1663.22;1
"y_hat[1132]";0.47;0;0.06;0.36;0.43;0.47;0.52;0.59;1340.59;1
"y_hat[1133]";-2.18;0;0.12;-2.42;-2.26;-2.17;-2.1;-1.94;2436.26;1
"y_hat[1134]";-3.1;0;0.18;-3.47;-3.23;-3.1;-2.98;-2.75;1400.4;1
"y_hat[1135]";0.26;0;0.06;0.14;0.22;0.26;0.3;0.39;2038.46;1
"y_hat[1136]";0.11;0;0.06;-0.01;0.07;0.11;0.14;0.21;2283.34;1
"y_hat[1137]";-3.32;0.01;0.2;-3.72;-3.46;-3.31;-3.18;-2.93;1133.2;1
"y_hat[1138]";0.4;0;0.06;0.29;0.36;0.41;0.45;0.52;1418.77;1
"y_hat[1139]";0.4;0;0.06;0.29;0.36;0.41;0.45;0.52;1418.77;1
"y_hat[1140]";-1.97;0;0.11;-2.19;-2.04;-1.96;-1.89;-1.74;2169.09;1
"y_hat[1141]";-1.97;0;0.11;-2.19;-2.04;-1.96;-1.89;-1.74;2169.09;1
"y_hat[1142]";0.11;0;0.07;-0.02;0.07;0.11;0.16;0.25;1952.8;1
"y_hat[1143]";-2.09;0;0.12;-2.33;-2.17;-2.09;-2.01;-1.86;2345.27;1
"y_hat[1144]";-0.03;0;0.07;-0.17;-0.08;-0.03;0.02;0.11;1733.12;1
"y_hat[1145]";0.38;0;0.06;0.26;0.34;0.38;0.43;0.5;1778.33;1
"y_hat[1146]";-2.7;0;0.15;-3;-2.8;-2.7;-2.6;-2.41;2183.95;1
"y_hat[1147]";-2.75;0;0.15;-3.06;-2.85;-2.74;-2.65;-2.45;2104.9;1
"y_hat[1148]";0.41;0;0.06;0.29;0.37;0.41;0.45;0.53;1682.66;1
"y_hat[1149]";0.45;0;0.06;0.33;0.41;0.45;0.49;0.56;1285.22;1
"y_hat[1150]";-1.89;0;0.11;-2.1;-1.96;-1.88;-1.81;-1.67;2050.27;1
"y_hat[1151]";-2.98;0;0.17;-3.33;-3.09;-2.97;-2.86;-2.65;1601.84;1
"y_hat[1152]";0.49;0;0.06;0.38;0.45;0.49;0.53;0.61;1214.54;1
"y_hat[1153]";0.48;0;0.06;0.37;0.44;0.48;0.53;0.6;1202.26;1
"y_hat[1154]";-2.15;0;0.12;-2.39;-2.24;-2.15;-2.07;-1.91;2413.28;1
"y_hat[1155]";-1.55;0;0.1;-1.74;-1.61;-1.54;-1.48;-1.35;1568.72;1
"y_hat[1156]";-2.62;0;0.14;-2.9;-2.71;-2.61;-2.52;-2.33;2368.38;1
"y_hat[1157]";-2.84;0;0.16;-3.16;-2.94;-2.83;-2.73;-2.52;1955.5;1
"y_hat[1158]";0.37;0;0.06;0.26;0.33;0.37;0.41;0.48;1544.05;1
"y_hat[1159]";0.42;0;0.06;0.31;0.38;0.42;0.46;0.53;1372.57;1
"y_hat[1160]";-0.25;0;0.06;-0.37;-0.29;-0.25;-0.21;-0.14;1603.53;1
"y_hat[1161]";0.44;0;0.06;0.32;0.4;0.44;0.48;0.56;1550;1
"y_hat[1162]";-2.96;0;0.17;-3.3;-3.07;-2.95;-2.84;-2.63;1639.83;1
"y_hat[1163]";0.46;0;0.06;0.35;0.42;0.46;0.5;0.58;1415.95;1
"y_hat[1164]";-2.87;0;0.16;-3.2;-2.98;-2.87;-2.76;-2.55;1899.12;1
"y_hat[1165]";-2.46;0;0.14;-2.72;-2.55;-2.45;-2.37;-2.19;2537.26;1
"y_hat[1166]";-2.04;0;0.12;-2.26;-2.12;-2.03;-1.96;-1.81;2270.27;1
"y_hat[1167]";0.47;0;0.06;0.36;0.43;0.47;0.51;0.59;1231.53;1
"y_hat[1168]";-0.11;0;0.08;-0.25;-0.16;-0.1;-0.05;0.04;1624.71;1
"y_hat[1169]";-3.35;0.01;0.21;-3.76;-3.49;-3.34;-3.21;-2.95;1100.57;1
"y_hat[1170]";0.06;0;0.07;-0.08;0.01;0.06;0.11;0.2;1869.25;1
"y_hat[1171]";-2.73;0;0.15;-3.04;-2.84;-2.73;-2.63;-2.44;2127.02;1
"y_hat[1172]";-3.66;0.01;0.25;-4.15;-3.83;-3.66;-3.49;-3.19;718.81;1
"y_hat[1173]";0.35;0;0.06;0.24;0.31;0.35;0.39;0.46;1627.69;1
"y_hat[1174]";0.25;0;0.06;0.14;0.22;0.25;0.29;0.36;2088.17;1
"y_hat[1175]";-2.44;0;0.13;-2.7;-2.53;-2.44;-2.35;-2.18;2548.7;1
"y_hat[1176]";-2.54;0;0.14;-2.81;-2.63;-2.54;-2.44;-2.26;2465.72;1
"y_hat[1177]";0.35;0;0.06;0.24;0.31;0.35;0.39;0.46;1622.62;1
"y_hat[1178]";-0.5;0;0.07;-0.64;-0.55;-0.5;-0.45;-0.37;957.95;1
"y_hat[1179]";-2.02;0;0.12;-2.25;-2.1;-2.02;-1.94;-1.79;2249.55;1
"y_hat[1180]";-2.42;0;0.13;-2.69;-2.51;-2.42;-2.34;-2.16;2557.48;1
"y_hat[1181]";-1.91;0;0.11;-2.13;-1.99;-1.91;-1.84;-1.69;2092.39;1
"y_hat[1182]";0.32;0;0.06;0.2;0.28;0.32;0.36;0.44;1954.4;1
"y_hat[1183]";0.26;0;0.06;0.15;0.22;0.26;0.3;0.37;1986.64;1
"y_hat[1184]";-1.86;0;0.11;-2.07;-1.94;-1.86;-1.79;-1.64;2008.44;1
"y_hat[1185]";-3.03;0;0.18;-3.38;-3.15;-3.03;-2.91;-2.69;1510.18;1
"y_hat[1186]";0.39;0;0.06;0.27;0.35;0.39;0.43;0.51;1745.27;1
"y_hat[1187]";0.44;0;0.06;0.33;0.4;0.44;0.49;0.57;1535.46;1
"y_hat[1188]";-2.06;0;0.12;-2.29;-2.14;-2.06;-1.98;-1.83;2302.59;1
"y_hat[1189]";-2.26;0;0.13;-2.51;-2.35;-2.26;-2.18;-2.02;2497.92;1
"y_hat[1190]";0.36;0;0.06;0.24;0.32;0.36;0.4;0.48;1860.1;1
"y_hat[1191]";-2.06;0;0.12;-2.29;-2.14;-2.06;-1.98;-1.83;2299.1;1
"y_hat[1192]";-3.46;0.01;0.22;-3.9;-3.61;-3.45;-3.31;-3.04;842.69;1
"y_hat[1193]";0.49;0;0.06;0.38;0.45;0.49;0.53;0.61;1200.24;1
"y_hat[1194]";0.46;0;0.06;0.35;0.42;0.46;0.5;0.58;1250.82;1
"y_hat[1195]";-0.66;0;0.07;-0.82;-0.71;-0.66;-0.61;-0.52;896.64;1
"y_hat[1196]";-2.83;0;0.16;-3.15;-2.94;-2.83;-2.72;-2.52;1967.21;1
"y_hat[1197]";-2.25;0;0.13;-2.5;-2.34;-2.25;-2.17;-2.01;2493.65;1
"y_hat[1198]";-2.52;0;0.14;-2.8;-2.61;-2.52;-2.43;-2.25;2481.49;1
"y_hat[1199]";0.17;0;0.06;0.06;0.14;0.18;0.21;0.28;2241.53;1
"y_hat[1200]";-0.29;0;0.08;-0.45;-0.35;-0.29;-0.24;-0.14;1077.32;1
"y_hat[1201]";0.29;0;0.06;0.17;0.25;0.29;0.33;0.42;2006.71;1
"y_hat[1202]";-2.95;0;0.17;-3.29;-3.06;-2.94;-2.84;-2.62;1652.76;1
"y_hat[1203]";-2.5;0;0.14;-2.78;-2.59;-2.5;-2.41;-2.23;2500.49;1
"y_hat[1204]";-0.56;0;0.07;-0.7;-0.6;-0.56;-0.51;-0.43;929.31;1
"y_hat[1205]";-1.83;0;0.11;-2.04;-1.9;-1.83;-1.75;-1.61;1956.33;1
"y_hat[1206]";-1.93;0;0.11;-2.15;-2.01;-1.93;-1.86;-1.71;2117.65;1
"y_hat[1207]";0.35;0;0.06;0.23;0.31;0.35;0.39;0.47;1879.65;1
"y_hat[1208]";-1.87;0;0.11;-2.09;-1.95;-1.87;-1.8;-1.65;2027.47;1
"y_hat[1209]";-2.76;0;0.15;-3.07;-2.86;-2.76;-2.66;-2.46;2084.77;1
"y_hat[1210]";0.48;0;0.06;0.37;0.44;0.48;0.53;0.6;1202.12;1
"y_hat[1211]";0.05;0;0.06;-0.06;0.02;0.06;0.09;0.16;2256.78;1
"y_hat[1212]";0.48;0;0.06;0.36;0.44;0.48;0.52;0.6;1298.82;1
"y_hat[1213]";0.43;0;0.06;0.31;0.38;0.43;0.47;0.54;1352.42;1
"y_hat[1214]";-2.97;0;0.17;-3.32;-3.09;-2.97;-2.86;-2.64;1609.43;1
"y_hat[1215]";-3.34;0.01;0.21;-3.75;-3.48;-3.33;-3.2;-2.94;1111.72;1
"y_hat[1216]";-0.12;0;0.08;-0.26;-0.17;-0.12;-0.07;0.03;1607.29;1
"y_hat[1217]";-2.87;0;0.16;-3.2;-2.98;-2.87;-2.77;-2.56;1890.32;1
"y_hat[1218]";-0.3;0;0.06;-0.43;-0.34;-0.3;-0.26;-0.19;1506.76;1
"y_hat[1219]";0.46;0;0.06;0.35;0.42;0.46;0.5;0.58;1257.05;1
"y_hat[1220]";0.41;0;0.06;0.29;0.37;0.41;0.45;0.53;1683.36;1
"y_hat[1221]";0.41;0;0.06;0.29;0.36;0.41;0.45;0.53;1699.66;1
"y_hat[1222]";-2.91;0;0.17;-3.25;-3.02;-2.91;-2.8;-2.59;1721.57;1
"y_hat[1223]";-0.42;0;0.07;-0.56;-0.46;-0.42;-0.37;-0.3;1012.74;1
"y_hat[1224]";-2.09;0;0.12;-2.33;-2.18;-2.09;-2.02;-1.86;2345.94;1
"y_hat[1225]";-2.15;0;0.12;-2.39;-2.23;-2.14;-2.07;-1.91;2405.08;1
"y_hat[1226]";-3.13;0;0.18;-3.5;-3.25;-3.12;-3;-2.77;1368.62;1
"y_hat[1227]";-0.35;0;0.06;-0.48;-0.4;-0.35;-0.31;-0.23;1075.81;1
"y_hat[1228]";-1.97;0;0.11;-2.19;-2.05;-1.97;-1.9;-1.74;2176.87;1
"y_hat[1229]";0.48;0;0.06;0.36;0.44;0.48;0.52;0.6;1307.34;1
"y_hat[1230]";-2.25;0;0.13;-2.49;-2.33;-2.25;-2.16;-2;2490.2;1
"y_hat[1231]";-2.49;0;0.14;-2.76;-2.58;-2.49;-2.4;-2.22;2512.7;1
"y_hat[1232]";0.04;0;0.07;-0.1;-0.01;0.04;0.09;0.18;1838.21;1
"y_hat[1233]";-2.04;0;0.12;-2.27;-2.12;-2.04;-1.96;-1.81;2274.64;1
"y_hat[1234]";-0.3;0;0.08;-0.46;-0.36;-0.3;-0.25;-0.15;1067.77;1
"y_hat[1235]";-2.61;0;0.14;-2.9;-2.71;-2.61;-2.52;-2.33;2371.08;1
"y_hat[1236]";0.22;0;0.07;0.09;0.17;0.22;0.26;0.35;2047.81;1
"y_hat[1237]";-0.32;0;0.06;-0.44;-0.36;-0.31;-0.27;-0.2;1483.8;1
"y_hat[1238]";-2.13;0;0.12;-2.37;-2.21;-2.13;-2.05;-1.9;2391.52;1
"y_hat[1239]";0.1;0;0.07;-0.03;0.05;0.1;0.15;0.24;1932.77;1
"y_hat[1240]";0.38;0;0.06;0.26;0.34;0.38;0.43;0.51;1776.09;1
"y_hat[1241]";-1.93;0;0.11;-2.15;-2.01;-1.93;-1.86;-1.71;2120.66;1
"y_hat[1242]";-3.01;0;0.17;-3.36;-3.13;-3.01;-2.9;-2.67;1541.65;1
"y_hat[1243]";-2.92;0;0.17;-3.26;-3.03;-2.92;-2.81;-2.6;1705.24;1
"y_hat[1244]";-2.92;0;0.17;-3.26;-3.03;-2.92;-2.81;-2.6;1705.24;1
"y_hat[1245]";0.48;0;0.06;0.37;0.44;0.48;0.52;0.6;1209.83;1
"y_hat[1246]";-2.5;0;0.14;-2.78;-2.59;-2.5;-2.41;-2.23;2500.2;1
"y_hat[1247]";-2.87;0;0.16;-3.2;-2.98;-2.86;-2.76;-2.55;1900.57;1
"y_hat[1248]";-1.94;0;0.11;-2.16;-2.02;-1.94;-1.86;-1.71;2128.14;1
"y_hat[1249]";-2.66;0;0.15;-2.95;-2.76;-2.66;-2.56;-2.37;2248.99;1
"y_hat[1250]";-1.67;0;0.1;-1.87;-1.73;-1.66;-1.59;-1.46;1716.15;1
"y_hat[1251]";0.3;0;0.06;0.17;0.25;0.3;0.34;0.42;1998.02;1
"y_hat[1252]";0.21;0;0.06;0.1;0.17;0.21;0.25;0.32;2185.67;1
"y_hat[1253]";-0.07;0;0.08;-0.22;-0.12;-0.07;-0.02;0.07;1668.95;1
"y_hat[1254]";0.19;0;0.06;0.07;0.15;0.19;0.22;0.3;2224.99;1
"y_hat[1255]";-1.59;0;0.1;-1.78;-1.66;-1.59;-1.52;-1.39;1616.82;1
"y_hat[1256]";-2.02;0;0.12;-2.24;-2.1;-2.02;-1.94;-1.79;2245.62;1
"y_hat[1257]";-1.95;0;0.11;-2.17;-2.03;-1.95;-1.88;-1.73;2148.52;1
"y_hat[1258]";-3.51;0.01;0.23;-3.97;-3.67;-3.51;-3.36;-3.08;806.32;1
"y_hat[1259]";-0.16;0;0.08;-0.31;-0.22;-0.16;-0.11;-0.02;1554.01;1
"y_hat[1260]";-2.51;0;0.14;-2.79;-2.6;-2.51;-2.42;-2.24;2492.02;1
"y_hat[1261]";-0.72;0;0.08;-0.88;-0.77;-0.72;-0.67;-0.58;886.6;1
"y_hat[1262]";0.05;0;0.06;-0.06;0.02;0.05;0.09;0.16;2256.09;1
"y_hat[1263]";-2.35;0;0.13;-2.61;-2.44;-2.35;-2.27;-2.1;2583.1;1
"y_hat[1264]";-2.77;0;0.16;-3.09;-2.88;-2.77;-2.67;-2.47;2063.89;1
"y_hat[1265]";0.13;0;0.06;0.02;0.09;0.13;0.17;0.24;2279.33;1
"y_hat[1266]";0.09;0;0.06;-0.02;0.05;0.09;0.13;0.2;2280.49;1
"y_hat[1267]";-2.88;0;0.16;-3.21;-2.99;-2.88;-2.77;-2.56;1875.99;1
"y_hat[1268]";-1.33;0;0.09;-1.52;-1.4;-1.33;-1.27;-1.15;1368.32;1
"y_hat[1269]";-2.18;0;0.12;-2.42;-2.27;-2.18;-2.1;-1.94;2442.08;1
"y_hat[1270]";-0.52;0;0.07;-0.67;-0.57;-0.52;-0.47;-0.4;945.8;1
"y_hat[1271]";-1.23;0;0.09;-1.41;-1.29;-1.23;-1.17;-1.06;1299.03;1
"y_hat[1272]";-2.23;0;0.12;-2.47;-2.31;-2.23;-2.15;-1.99;2478.96;1
"y_hat[1273]";0.47;0;0.06;0.35;0.42;0.47;0.51;0.59;1389.71;1
"y_hat[1274]";0.49;0;0.06;0.37;0.45;0.49;0.53;0.61;1200.11;1
"y_hat[1275]";-1.88;0;0.11;-2.1;-1.96;-1.88;-1.81;-1.66;2040.96;1
"y_hat[1276]";-2.37;0;0.13;-2.62;-2.45;-2.36;-2.28;-2.11;2580.47;1
"y_hat[1277]";0.25;0;0.06;0.12;0.21;0.25;0.29;0.38;2044.07;1
"y_hat[1278]";0.48;0;0.06;0.36;0.44;0.48;0.52;0.6;1320.22;1
"y_hat[1279]";-3.31;0.01;0.2;-3.71;-3.45;-3.3;-3.17;-2.92;1141.6;1
"y_hat[1280]";0.39;0;0.06;0.28;0.35;0.39;0.43;0.5;1463.31;1
"y_hat[1281]";0.36;0;0.06;0.24;0.32;0.36;0.41;0.49;1842.63;1
"y_hat[1282]";-2.3;0;0.13;-2.55;-2.39;-2.3;-2.22;-2.06;2584.75;1
"y_hat[1283]";-3.12;0;0.18;-3.48;-3.24;-3.11;-2.99;-2.76;1382.63;1
"y_hat[1284]";0.39;0;0.06;0.28;0.35;0.39;0.43;0.51;1462.04;1
"y_hat[1285]";0.34;0;0.06;0.23;0.3;0.34;0.38;0.45;1642.99;1
"y_hat[1286]";-1.66;0;0.1;-1.87;-1.73;-1.66;-1.59;-1.46;1715.51;1
"y_hat[1287]";-2.16;0;0.12;-2.4;-2.24;-2.16;-2.08;-1.92;2416.51;1
"y_hat[1288]";0.48;0;0.06;0.37;0.44;0.48;0.52;0.6;1202.85;1
"y_hat[1289]";0.41;0;0.06;0.3;0.37;0.41;0.46;0.53;1386.24;1
"y_hat[1290]";-2.66;0;0.15;-2.95;-2.76;-2.66;-2.56;-2.37;2247.62;1
"y_hat[1291]";0.13;0;0.07;0;0.09;0.13;0.18;0.27;1975.11;1
"y_hat[1292]";0.24;0;0.07;0.11;0.2;0.24;0.29;0.37;2047.4;1
"y_hat[1293]";-2.42;0;0.13;-2.68;-2.51;-2.42;-2.33;-2.16;2560.92;1
"y_hat[1294]";-3.34;0.01;0.21;-3.74;-3.48;-3.33;-3.2;-2.94;1113.35;1
"y_hat[1295]";-0.08;0;0.08;-0.23;-0.14;-0.08;-0.03;0.06;1652.33;1
