"shore";"ref_ecotype";"distAlongPath";"length_mm";"test_sex";"dur_mean";"dur_max";"mountYN";"size_ratio";"size_ratio2";"log_male";"log_female";"shape";"y_rep";"y_rep_se";"preds";"uci_preds";"lci_preds";"y_preds"
"CZC";"wave";56.02673398;10.50317082;"male";NA;NA;0;-1.098914226;1.207612476;2.351677194;1.252762968;0.045622891;0.00525;0.00114277550680995;0.007;0.017;0.002;0
"CZC";"crab";56.02673398;10.50317082;"male";44;44;1;0.073125531;0.005347343;2.351677194;2.424802726;0.045622891;0.582;0.00779962874450688;0.576;0.602;0.549;1
"CZC";"crab";56.02673398;10.50317082;"male";43;43;1;0.166019278;0.027562401;2.351677194;2.517696473;0.045622891;0.6105;0.00791426932458147;0.605;0.632;0.578;0
"CZB";"wave";56.06918373;3.499482988;"male";44;44;1;0.587934394;0.345666851;1.25261524;1.840549633;-0.046656952;0.549;0.00797465692115711;0.557;0.588;0.525;0
"CZB";"wave";56.06918373;3.499482988;"male";NA;NA;0;0.910707786;0.829388671;1.25261524;2.163323026;-0.046656952;0.3715;0.00764110817444259;0.376;0.415;0.338;0
"CZB";"crab";56.06918373;3.499482988;"male";NA;NA;0;1.029767146;1.060420375;1.25261524;2.282382386;-0.046656952;0.30675;0.00753538035783854;0.303;0.34;0.269;0
"CZB";"crab";56.06918373;3.499482988;"male";5;5;1;1.145280033;1.311666354;1.25261524;2.397895273;-0.046656952;0.256;0.00690129748502006;0.241;0.275;0.21;0
"CZC";"crab";56.26097015;11.40179806;"female";NA;NA;0;-0.107830926;0.011627509;2.541601993;2.433771068;0.023256246;0.47275;0.00849146927028126;0.472;0.5;0.444;0
"CZC";"wave";56.26097015;11.40179806;"female";NA;NA;0;1.181008099;1.39478013;1.252762968;2.433771068;0.023256246;0.2285;0.00663949984860003;0.224;0.258;0.193;0
"CZB";"wave";56.27223729;6.483764071;"male";1.5;2;1;-0.508324664;0.258393964;1.869301217;1.360976553;3.8e-05;0.15425;0.00571160134922713;0.147;0.174;0.122;0
"CZB";"wave";56.27223729;6.483764071;"male";37;37;1;-0.387696676;0.150308713;1.869301217;1.481604541;3.8e-05;0.238;0.00720849717815889;0.235;0.268;0.205;0
"CZB";"crab";56.27223729;6.483764071;"male";11;29;1;0.31675006;0.1003306;1.869301217;2.186051277;3.8e-05;0.6225;0.00766571120523533;0.62;0.649;0.592;1
"CZB";"crab";56.27223729;6.483764071;"male";4;4;1;0.537643891;0.289060954;1.869301217;2.406945108;3.8e-05;0.58475;0.00798549907410262;0.576;0.606;0.546;1
"CZC";"crab";56.37371634;8.268809285;"female";NA;NA;0;-0.329856517;0.108805322;2.442347035;2.112490519;0.059709816;0.27025;0.00718729693079324;0.285;0.317;0.252;0
"CZC";"crab";56.37371634;8.268809285;"female";NA;NA;0;-0.364047881;0.13253086;2.4765384;2.112490519;0.059709816;0.24075;0.00692127674101549;0.255;0.287;0.224;0
"CZC";"wave";56.37371634;8.268809285;"female";7;7;1;0.22542087;0.050814568;1.887069649;2.112490519;0.059709816;0.6055;0.00785917211219402;0.616;0.643;0.588;1
"CZB";"crab";56.54787728;4.506657059;"female";NA;NA;0;-0.713647834;0.509293231;2.219203484;1.50555565;-0.036407389;0.05525;0.00361284133759464;0.055;0.073;0.04;0
"CZB";"crab";56.54787728;4.506657059;"female";NA;NA;0;-0.945449448;0.893874659;2.451005098;1.50555565;-0.036407389;0.0165;0.00204118774114797;0.016;0.028;0.008;0
"CZB";"wave";56.54787728;4.506657059;"female";NA;NA;0;-0.083679555;0.007002268;1.589235205;1.50555565;-0.036407389;0.483;0.00794118786406533;0.489;0.517;0.462;1
"CZB";"wave";56.54787728;4.506657059;"female";4;4;1;-0.411366962;0.169222778;1.916922612;1.50555565;-0.036407389;0.2205;0.0066202044546712;0.216;0.248;0.187;0
"CZB";"crab";56.56181553;5.666165625;"female";NA;NA;0;-0.799184182;0.638695356;2.533696814;1.734512632;-0.002942182;0.03325;0.00283515765077115;0.035;0.05;0.023;0
"CZB";"wave";56.56181553;5.666165625;"female";51;51;1;0.145277427;0.021105531;1.589235205;1.734512632;-0.002942182;0.59225;0.00777094468326198;0.6;0.626;0.573;0
"CZB";"wave";56.56181553;5.666165625;"female";NA;NA;0;0.145277427;0.021105531;1.589235205;1.734512632;-0.002942182;0.59225;0.00778918655831379;0.6;0.626;0.573;0
"CZC";"wave";56.83525641;9.161450867;"male";NA;NA;0;-0.667442049;0.445478889;2.215004558;1.547562509;0.010994159;0.06875;0.00400123254016311;0.07;0.089;0.053;0
"CZC";"wave";56.83525641;9.161450867;"male";62;62;1;-0.123140496;0.015163582;2.215004558;2.091864062;0.010994159;0.47175;0.00789405240613766;0.46;0.489;0.432;0
"CZC";"crab";56.83525641;9.161450867;"male";47.5;86;1;0.416884282;0.173792505;2.215004558;2.63188884;0.010994159;0.597;0.00777762522653202;0.609;0.638;0.581;1
"CZB";"wave";56.91547137;2.905274036;"male";3;3;1;0.864993693;0.748214089;1.066527718;1.931521412;-0.074991364;0.39575;0.00776805236055552;0.404;0.444;0.366;1
"CZB";"wave";56.91547137;2.905274036;"male";NA;NA;0;0.879382431;0.773313459;1.066527718;1.945910149;-0.074991364;0.394;0.00772696101204221;0.395;0.435;0.357;0
"CZB";"crab";56.91547137;2.905274036;"male";NA;NA;0;1.246007705;1.552535202;1.066527718;2.312535424;-0.074991364;0.19625;0.00628043353092237;0.196;0.231;0.164;0
"CZB";"crab";56.91547137;2.905274036;"male";NA;NA;0;1.66132511;2.760001121;1.066527718;2.727852828;-0.074991364;0.10175;0.00479757051857707;0.093;0.165;0.048;0
"CZC";"crab";57.43394914;10.52750828;"female";NA;NA;0;-0.016252074;0.00026413;2.370243741;2.353991668;0.027306833;0.521;0.0078997057753966;0.532;0.558;0.505;1
"CZC";"crab";57.43394914;10.52750828;"female";NA;NA;0;-0.130914982;0.017138733;2.48490665;2.353991668;0.027306833;0.44625;0.00824637730938392;0.454;0.483;0.425;0
"CZC";"wave";57.43394914;10.52750828;"female";2;2;1;1.190840858;1.418101949;1.16315081;2.353991668;0.027306833;0.228;0.00686275851385108;0.219;0.253;0.188;1
"CZC";"wave";57.43394914;10.52750828;"female";9.5;13;1;0.613525493;0.37641353;1.740466175;2.353991668;0.027306833;0.55725;0.00785468225858601;0.546;0.578;0.513;1
"CZB";"wave";57.44527291;4.416389919;"male";NA;NA;0;0.143917938;0.020712373;1.485322602;1.62924054;-0.113970685;0.603;0.00773709995275489;0.599;0.626;0.572;1
"CZB";"wave";57.44527291;4.416389919;"male";14;23;1;0.401747047;0.16140069;1.485322602;1.887069649;-0.113970685;0.6075;0.00778933107111125;0.612;0.641;0.584;1
"CZB";"crab";57.44527291;4.416389919;"male";NA;NA;0;0.817262491;0.667917979;1.485322602;2.302585093;-0.113970685;0.43075;0.00857481155679741;0.434;0.473;0.396;0
"CZB";"crab";57.44527291;4.416389919;"male";NA;NA;0;0.999584048;0.999168269;1.485322602;2.48490665;-0.113970685;0.3285;0.00815381589994023;0.321;0.359;0.285;1
"CZD";"crab";57.57345204;4.183972721;"female";NA;NA;0;-1.011085828;1.022294553;2.442347035;1.431261207;-0.089912351;0.01525;0.00193785917949419;0.011;0.022;0.005;0
"CZD";"wave";57.57345204;4.183972721;"female";NA;NA;0;0.332648918;0.110655303;1.098612289;1.431261207;-0.089912351;0.61725;0.00769209357548553;0.619;0.648;0.592;1
"CZB";"crab";57.59657359;7.003369615;"female";11;11;1;-0.513197435;0.263371607;2.459588842;1.946391407;-0.013832633;0.1385;0.00553196387261149;0.144;0.171;0.12;0
"CZB";"crab";57.59657359;7.003369615;"female";NA;NA;0;-0.587305407;0.344927641;2.533696814;1.946391407;-0.013832633;0.111;0.00496748618314585;0.103;0.126;0.082;0
"CZB";"wave";57.59657359;7.003369615;"female";67;67;1;0.511306882;0.261434727;1.435084525;1.946391407;-0.013832633;0.6015;0.00774205543480469;0.585;0.615;0.556;1
"CZB";"wave";57.59657359;7.003369615;"female";23;23;1;0.398828898;0.15906449;1.547562509;1.946391407;-0.013832633;0.61375;0.00769935415399221;0.612;0.641;0.584;1
"CZB";"crab";57.74963514;4.92114332;"female";NA;NA;0;-0.84007247;0.705721754;2.433613355;1.593540886;-0.054568852;0.033;0.00292390932691944;0.028;0.042;0.017;0
"CZB";"crab";57.74963514;4.92114332;"female";NA;NA;0;-1.016528907;1.033331019;2.610069793;1.593540886;-0.054568852;0.014;0.00186332253061529;0.011;0.022;0.005;0
"CZB";"wave";57.74963514;4.92114332;"female";NA;NA;0;0.528830149;0.279661326;1.064710737;1.593540886;-0.054568852;0.58475;0.00786387612393058;0.58;0.609;0.549;0
"CZB";"wave";57.74963514;4.92114332;"female";NA;NA;0;0.045978377;0.002114011;1.547562509;1.593540886;-0.054568852;0.5505;0.00806392182360759;0.564;0.59;0.538;1
"CZC";"wave";57.76882495;9.777833023;"male";NA;NA;0;-0.94511682;0.893245804;2.280117887;1.335001067;0.029919767;0.01475;0.00197807134272863;0.016;0.028;0.008;0
"CZC";"wave";57.76882495;9.777833023;"male";NA;NA;0;-0.869130913;0.755388545;2.280117887;1.410986974;0.029919767;0.0235;0.00247816529789099;0.024;0.038;0.014;0
"CZC";"crab";57.76882495;9.777833023;"male";NA;NA;0;0.032417537;0.001050897;2.280117887;2.312535424;0.029919767;0.563;0.00784366819687674;0.558;0.583;0.531;0
"CZC";"crab";57.87441439;10.10708245;"female";170;170;1;-0.038138846;0.001454572;2.351375257;2.313236411;0.007258552;0.52025;0.00825278721417076;0.519;0.545;0.492;1
"CZC";"crab";57.87441439;10.10708245;"female";NA;NA;0;-0.111566315;0.012447043;2.424802726;2.313236411;0.007258552;0.46875;0.00813630371536768;0.469;0.497;0.441;0
"CZC";"wave";57.87441439;10.10708245;"female";NA;NA;0;1.119313942;1.252863701;1.193922468;2.313236411;0.007258552;0.24425;0.00709891653579167;0.254;0.288;0.222;0
"CZC";"wave";57.87441439;10.10708245;"female";31;31;1;0.809159014;0.65473831;1.504077397;2.313236411;0.007258552;0.42375;0.00781420180264454;0.439;0.478;0.401;1
"CZD";"wave";57.90341078;10.47425791;"female";NA;NA;0;0.844843223;0.713760071;1.504077397;2.348920619;-0.041648599;0.42125;0.00789354025764392;0.417;0.456;0.378;0
"CZC";"crab";58.07690828;8.554964736;"male";12;12;1;0.418437572;0.175090002;2.146511785;2.564949357;0.035070221;0.61375;0.00782200069333537;0.609;0.638;0.581;0
"CZB";"wave";58.26854729;3.124946174;"male";NA;NA;0;0.777505553;0.604514886;1.139417059;1.916922612;-0.106805059;0.454;0.00787315036209496;0.458;0.497;0.42;0
"CZB";"wave";58.26854729;3.124946174;"male";39;39;1;1.023905967;1.048383429;1.139417059;2.163323026;-0.106805059;0.31325;0.00766626102924906;0.307;0.344;0.272;0
"CZB";"crab";58.26854729;3.124946174;"male";NA;NA;0;1.378279414;1.899654143;1.139417059;2.517696473;-0.106805059;0.15925;0.00604243146870039;0.15;0.194;0.113;0
"CZB";"crab";58.26854729;3.124946174;"male";NA;NA;0;1.394279755;1.944016036;1.139417059;2.533696814;-0.106805059;0.14375;0.00561390268472411;0.145;0.191;0.108;0
"CZC";"crab";58.39824667;11.59134743;"female";38;38;1;-0.00074619;5.57e-07;2.451005098;2.450258909;0.091396688;0.53225;0.00789021851801745;0.541;0.566;0.514;1
"CZC";"wave";58.39824667;11.59134743;"female";NA;NA;0;1.115257842;1.243800054;1.335001067;2.450258909;0.091396688;0.2465;0.00681513382203556;0.256;0.29;0.224;0
"CZC";"wave";58.39824667;11.59134743;"female";12.66666667;17;1;1.015174383;1.030579028;1.435084525;2.450258909;0.091396688;0.321;0.00774035040603801;0.312;0.349;0.277;1
"CZD";"wave";58.41183403;3.153881809;"male";23;23;1;0.262352959;0.068829075;1.148634014;1.410986974;-0.155119711;0.618;0.00772913637360629;0.619;0.647;0.592;0
"CZD";"crab";58.41183403;3.153881809;"male";NA;NA;0;1.240128775;1.537919378;1.148634014;2.388762789;-0.155119711;0.1965;0.00629504895536929;0.198;0.233;0.166;0
"CZB";"wave";58.44589562;3.843817683;"male";24;24;1;0.681682186;0.464690603;1.346466061;2.028148247;-0.01901225;0.51875;0.0081104249627513;0.512;0.547;0.477;1
"CZB";"crab";58.44589562;3.843817683;"male";NA;NA;0;0.732975481;0.537253055;1.346466061;2.079441542;-0.01901225;0.47575;0.00789737782552727;0.484;0.521;0.447;0
"CZB";"wave";58.44589562;3.843817683;"male";47;47;1;0.816856965;0.667255301;1.346466061;2.163323026;-0.01901225;0.432;0.00838958641897453;0.434;0.474;0.396;0
"CZB";"crab";58.44589562;3.843817683;"male";6;6;1;1.241297974;1.540820661;1.346466061;2.587764035;-0.01901225;0.19775;0.0062985039622946;0.198;0.232;0.166;0
"CZB";"crab";58.60860465;4.384780519;"female";NA;NA;0;-1.047589072;1.097442865;2.525728644;1.478139572;-0.009650569;0.00875;0.00147271911795838;0.009;0.02;0.004;0
"CZB";"crab";58.60860465;4.384780519;"female";NA;NA;0;-1.131930221;1.281266025;2.610069793;1.478139572;-0.009650569;0.0085;0.00145171084107391;0.006;0.015;0.002;0
"CZB";"wave";58.60860465;4.384780519;"female";28;28;1;-0.025937825;0.000672771;1.504077397;1.478139572;-0.009650569;0.52225;0.00808745398581487;0.526;0.552;0.499;0
"CZB";"wave";58.60860465;4.384780519;"female";NA;NA;0;-0.111095633;0.01234224;1.589235205;1.478139572;-0.009650569;0.48;0.0079003546693155;0.469;0.497;0.441;1
"CZC";"crab";58.61219285;8.326205661;"female";NA;NA;0;-0.162974536;0.026560699;2.282382386;2.11940785;0.008904731;0.42075;0.00780673399373337;0.429;0.459;0.399;1
"CZC";"crab";58.61219285;8.326205661;"female";NA;NA;0;-0.314205506;0.0987251;2.433613355;2.11940785;0.008904731;0.29275;0.00748080778139995;0.298;0.331;0.265;0
"CZC";"wave";58.61219285;8.326205661;"female";4;4;1;0.550791932;0.303371752;1.568615918;2.11940785;0.008904731;0.5675;0.00783430160067843;0.572;0.602;0.541;1
"CZB";"crab";58.72327409;6.844814339;"female";NA;NA;0;-0.553047065;0.305861056;2.4765384;1.923491335;-0.01678798;0.12575;0.00524319627248379;0.121;0.146;0.098;1
"CZB";"crab";58.72327409;6.844814339;"female";NA;NA;0;-0.701177257;0.491649546;2.624668592;1.923491335;-0.01678798;0.0625;0.00382780622878579;0.058;0.077;0.043;0
"CZB";"wave";58.72327409;6.844814339;"female";NA;NA;0;0.792089223;0.627405338;1.131402111;1.923491335;-0.01678798;0.43625;0.00784215271560072;0.449;0.489;0.411;0
"CZB";"wave";58.72327409;6.844814339;"female";23;23;1;0.464876312;0.216109986;1.458615023;1.923491335;-0.01678798;0.60275;0.00781028905017279;0.599;0.628;0.57;0
"CZC";"wave";58.75642271;9.743032996;"male";NA;NA;0;-0.222428731;0.049474541;2.276552465;2.054123734;-0.018759919;0.3825;0.00814853329975159;0.379;0.41;0.347;1
"CZC";"crab";58.75642271;9.743032996;"male";74;74;1;0.208354185;0.043411466;2.276552465;2.48490665;-0.018759919;0.62025;0.00767461460285307;0.613;0.64;0.586;0
"CZC";"crab";58.75642271;9.743032996;"male";79;79;1;0.257144349;0.066123216;2.276552465;2.533696814;-0.018759919;0.617;0.00768716613133752;0.619;0.647;0.591;1
"CZB";"crab";59.00412594;6.067250991;"female";NA;NA;0;-0.489629139;0.239736694;2.292534757;1.802905618;-0.066759001;0.16575;0.00588029581268759;0.159;0.187;0.134;1
"CZB";"crab";59.00412594;6.067250991;"female";NA;NA;0;-0.585857171;0.343228625;2.388762789;1.802905618;-0.066759001;0.10325;0.00481177177990763;0.104;0.127;0.083;0
"CZB";"wave";59.00412594;6.067250991;"female";NA;NA;0;0.255343109;0.065200103;1.547562509;1.802905618;-0.066759001;0.61;0.00857641258034589;0.618;0.646;0.591;0
"CZB";"wave";59.00412594;6.067250991;"female";33;33;1;0.154246992;0.023792135;1.648658626;1.802905618;-0.066759001;0.61275;0.00773360583739781;0.602;0.629;0.575;0
"CZB";"wave";59.28778402;3.373080934;"male";26;26;1;0.373408655;0.139434023;1.21582655;1.589235205;-0.063690574;0.617;0.00768716613133752;0.616;0.644;0.588;0
"CZB";"wave";59.28778402;3.373080934;"male";NA;NA;0;0.744268234;0.553935204;1.21582655;1.960094784;-0.063690574;0.489;0.00803093945844919;0.478;0.515;0.44;1
"CZB";"crab";59.28778402;3.373080934;"male";NA;NA;0;0.970224726;0.941336019;1.21582655;2.186051277;-0.063690574;0.339;0.00748557001434159;0.339;0.377;0.303;0
"CZB";"crab";59.28778402;3.373080934;"male";NA;NA;0;1.154417191;1.332679051;1.21582655;2.370243741;-0.063690574;0.2355;0.00670978336447605;0.236;0.27;0.205;1
"CZD";"crab";59.30597414;6.718802956;"female";NA;NA;0;-0.465333734;0.216535484;2.370243741;1.904910007;0.030753513;0.17875;0.00614507801397402;0.176;0.205;0.149;0
"CZD";"wave";59.30597414;6.718802956;"female";NA;NA;0;0.911658234;0.831120736;0.993251773;1.904910007;0.030753513;0.37675;0.00766270439431528;0.375;0.414;0.337;0
"CZD";"wave";59.30597414;6.718802956;"female";20;20;1;0.623976162;0.38934625;1.280933845;1.904910007;0.030753513;0.548;0.00787016422136272;0.541;0.574;0.507;1
"CZB";"wave";59.37167985;5.433563848;"male";NA;NA;0;-0.468819813;0.219792017;1.692595244;1.223775432;-0.081836319;0.17475;0.00629005726440024;0.173;0.203;0.146;0
"CZB";"wave";59.37167985;5.433563848;"male";NA;NA;0;-0.384262425;0.147657611;1.692595244;1.30833282;-0.081836319;0.23375;0.00669245333251581;0.238;0.27;0.208;0
"CZB";"crab";59.37167985;5.433563848;"male";NA;NA;0;0.808840707;0.65422329;1.692595244;2.501435952;-0.081836319;0.444;0.00787229356596644;0.439;0.479;0.401;0
"CZB";"crab";59.37167985;5.433563848;"male";NA;NA;0;0.953579553;0.909313964;1.692595244;2.646174797;-0.081836319;0.3605;0.007592716894331;0.349;0.388;0.312;0
"CZC";"crab";59.38534976;11.41339909;"female";NA;NA;0;0.009985298;9.97e-05;2.424802726;2.434788024;0.03427696;0.5495;0.00786864068221951;0.546;0.572;0.52;0
"CZC";"wave";59.38534976;11.41339909;"female";NA;NA;0;0.866172106;0.750254117;1.568615918;2.434788024;0.03427696;0.407;0.00786215839890097;0.403;0.443;0.365;1
"CZD";"crab";59.64531232;6.725809185;"female";NA;NA;0;-0.464291498;0.215566595;2.370243741;1.905952243;0.029516683;0.18425;0.00624276965361456;0.177;0.206;0.149;0
"CZD";"crab";59.64531232;6.725809185;"female";NA;NA;0;-0.627744571;0.394063246;2.533696814;1.905952243;0.029516683;0.082;0.00433862949864143;0.085;0.107;0.066;0
"CZC";"crab";59.7562764;8.411161609;"female";62;62;1;-0.480510206;0.230890058;2.610069793;2.129559587;0.01672272;0.1645;0.00600068741868637;0.165;0.194;0.139;0
"CZC";"wave";59.7562764;8.411161609;"female";16;16;1;0.966408777;0.933945924;1.16315081;2.129559587;0.01672272;0.3325;0.0075239205835365;0.341;0.38;0.305;0
"CZC";"wave";59.7562764;8.411161609;"female";NA;NA;0;0.966408777;0.933945924;1.16315081;2.129559587;0.01672272;0.35175;0.007654100400454;0.341;0.38;0.305;0
"CZC";"wave";59.83087349;10.56400683;"male";NA;NA;0;-0.946465667;0.895797259;2.357452641;1.410986974;0.010492741;0.0145;0.00189389613399082;0.016;0.028;0.008;0
"CZC";"wave";59.83087349;10.56400683;"male";NA;NA;0;-0.265588579;0.070537293;2.357452641;2.091864062;0.010492741;0.35775;0.00784998209606744;0.341;0.373;0.309;0
"CZC";"crab";59.83087349;10.56400683;"male";27;27;1;0.00340136;1.16e-05;2.357452641;2.360854001;0.010492741;0.5485;0.00794753459544217;0.543;0.568;0.516;0
"CZC";"crab";59.83087349;10.56400683;"male";14;14;1;0.040442632;0.001635606;2.357452641;2.397895273;0.010492741;0.54775;0.00795708841529851;0.561;0.587;0.535;1
"CZC";"crab";59.87568924;6.864178195;"female";19.5;30;1;-0.356066063;0.126783041;2.282382386;1.926316323;0.101212059;0.26225;0.00695563293902112;0.262;0.294;0.23;0
"CZC";"crab";59.87568924;6.864178195;"female";70;70;1;-0.607380491;0.368911061;2.533696814;1.926316323;0.101212059;0.0925;0.00465008484887101;0.094;0.116;0.074;0
"CZC";"wave";59.87568924;6.864178195;"female";NA;NA;0;0.378753814;0.143454452;1.547562509;1.926316323;0.101212059;0.60325;0.00773626665973049;0.615;0.644;0.587;0
"CZC";"wave";59.87568924;6.864178195;"female";NA;NA;0;0.378753814;0.143454452;1.547562509;1.926316323;0.101212059;0.6155;0.0077439273501148;0.615;0.644;0.587;1
"CZC";"wave";59.89063703;8.18350506;"male";NA;NA;0;-0.741143997;0.549294425;2.10212055;1.360976553;0.00277616;0.04675;0.00334109432624317;0.047;0.065;0.034;0
"CZC";"crab";59.89063703;8.18350506;"male";16.66666667;46;1;0.313793228;0.09846619;2.10212055;2.415913778;0.00277616;0.626;0.0080127502320018;0.62;0.649;0.593;1
"CZC";"crab";59.89063703;8.18350506;"male";41;41;1;0.357468292;0.127783579;2.10212055;2.459588842;0.00277616;0.61525;0.00783803386924736;0.618;0.646;0.59;0
"CZC";"wave";59.95047248;9.617737752;"male";NA;NA;0;-0.674373871;0.454780118;2.263609076;1.589235205;0.034008881;0.068;0.00413629889801759;0.067;0.087;0.051;0
"CZC";"wave";59.95047248;9.617737752;"male";NA;NA;0;-0.455320305;0.20731658;2.263609076;1.808288771;0.034008881;0.17775;0.00604548354913283;0.183;0.213;0.155;1
"CZC";"crab";59.95047248;9.617737752;"male";NA;NA;0;-0.033594676;0.001128602;2.263609076;2.2300144;0.034008881;0.522;0.00801805146406664;0.522;0.547;0.495;1
"CZC";"crab";59.95047248;9.617737752;"male";4.5;5;1;0.143336032;0.020545218;2.263609076;2.406945108;0.034008881;0.59625;0.00803428344592286;0.599;0.626;0.572;1
"CZD";"crab";59.97671238;4.866179372;"female";NA;NA;0;-0.894229294;0.79964603;2.4765384;1.582309106;-0.074886741;0.01875;0.0021609429433305;0.021;0.034;0.012;0
"CZD";"crab";59.97671238;4.866179372;"female";NA;NA;0;-1.042359486;1.086513298;2.624668592;1.582309106;-0.074886741;0.00825;0.00143038312139388;0.009;0.02;0.004;0
"CZD";"wave";59.97671238;4.866179372;"female";22;22;1;0.329546137;0.108600657;1.252762968;1.582309106;-0.074886741;0.62575;0.00766912805830933;0.619;0.648;0.592;1
"CZA";"crab";6.578121307;5.410662029;"female";2;2;1;-0.892602662;0.796739512;2.580974119;1.688371457;-0.074303909;0.024;0.00242021990035854;0.021;0.034;0.012;0
"CZA";"wave";6.793320443;4.811024978;"female";NA;NA;0;0.20027468;0.040109947;1.187843422;1.388118102;-0.03406135;0.6115;0.00777418814687971;0.612;0.639;0.584;1
"CZA";"crab";6.793320443;4.811024978;"female";NA;NA;0;-0.999409373;0.998819095;2.570319528;1.570910155;-0.074700862;0.0125;0.00175690329195842;0.012;0.023;0.005;0
