snail_ID;ref_ecotype;ref_size;length_mm;thick_mean_mm;DistAlongPath;sex;dur_mean;dur_max;mountYNcontact;male_size;female_size;test_Pact;size_ratio;size_ratio2;log_male;log_female;Shape;shore;type;ref_Pact;both_Pactive;CS;SN_rock;SN_barnacle;SN_fucus;topo
CZA466;crab;11.9;4.230970642;0.106333333;307.4559966;female;NA;NA;0;11.9;4.230970642;1;-1.034106967;1.06937722;2.4765384;1.442431433;-0.11131777;CZA;NA;NA;NA;NA;1;0.305979177;-0.674523404;NA
CZA466;crab;11.9;4.230970642;0.106333333;307.4559966;female;NA;NA;0;11.9;4.230970642;1;-1.034106967;1.06937722;2.4765384;1.442431433;-0.11131777;CZA;NA;NA;NA;NA;1;0.305979177;-0.674523404;NA
CZA466;wave;2.69;4.230970642;0.106333333;307.4559966;female;19.66666667;31;1;2.69;4.230970642;0.983333333;0.452890239;0.205109569;0.989541194;1.442431433;-0.11131777;CZA;NA;NA;NA;NA;1;0.305979177;-0.674523404;NA
CZA466;wave;4.5;4.230970642;0.106333333;307.4559966;female;18;18;1;4.5;4.230970642;1;-0.061645964;0.003800225;1.504077397;1.442431433;-0.11131777;CZA;NA;NA;NA;NA;1;0.305979177;-0.674523404;NA
CZA468;crab;15.7;3.588248047;0.11;308.534653;male;1;1;1;3.588248047;15.7;0.983333333;1.475996638;2.178566076;1.277664074;2.753660712;-0.076289801;CZA;NA;NA;NA;NA;1;0.345328836;-1;NA
CZA468;wave;4.54;3.588248047;0.11;308.534653;male;17.5;18;1;3.588248047;4.54;0.933333333;0.235262938;0.05534865;1.277664074;1.512927012;-0.076289801;CZA;NA;NA;NA;NA;1;0.345328836;-1;NA
CZA468;wave;7.53;3.588248047;0.11;308.534653;male;NA;NA;0;3.588248047;7.53;0.975;0.741230968;0.549423347;1.277664074;2.018895042;-0.076289801;CZA;NA;NA;NA;NA;1;0.345328836;-1;NA
CZA470;crab;10.65;5.298926677;0.147333333;309.5819195;male;6;6;1;5.298926677;10.65;0.833333333;0.698055606;0.487281629;1.667504286;2.365559892;-0.085874081;CZA;NA;NA;NA;NA;1;-0.466957005;-1;NA
CZA470;crab;11.31;5.298926677;0.147333333;309.5819195;male;NA;NA;0;5.298926677;11.31;1;0.758183004;0.574841467;1.667504286;2.42568729;-0.085874081;CZA;NA;NA;NA;NA;1;-0.466957005;-1;NA
CZA470;wave;4.02;5.298926677;0.147333333;309.5819195;male;1;1;1;5.298926677;4.02;0.95;-0.276222384;0.076298805;1.667504286;1.391281903;-0.085874081;CZA;NA;NA;NA;NA;1;-0.466957005;-1;NA
CZA470;wave;6.06;5.298926677;0.147333333;309.5819195;male;12;21;1;5.298926677;6.06;1;0.134205514;0.01801112;1.667504286;1.8017098;-0.085874081;CZA;NA;NA;NA;NA;1;-0.466957005;-1;NA
CZC222;crab;11.1;2.76328256;0.099;31.04313219;male;NA;NA;0;2.76328256;11.1;0.991666667;1.390525802;1.933562006;1.016419306;2.406945108;-0.040330367;CZC;RNN;0.991666667;0.991666667;4.294847046;1;-0.413820305;-0.967045324;0.431
CZC222;crab;12.7;2.76328256;0.099;31.04313219;male;NA;NA;0;2.76328256;12.7;0.975;1.525182687;2.326182229;1.016419306;2.541601993;-0.040330367;CZC;RNN;0.991666667;0.983333333;4.294847046;1;-0.413820305;-0.967045324;0.431
CZD035;crab;13.8;3.895065979;0.130666667;31.19435852;male;NA;NA;0;3.895065979;13.8;0.991666667;1.264957974;1.600118675;1.359710619;2.624668592;-0.070439131;CZD;RNN;0.9;0.945833333;6.110705976;NA;NA;NA;NA
CZD035;wave;3.2;3.895065979;0.130666667;31.19435852;male;8;8;1;3.895065979;3.2;0.991666667;-0.196559809;0.038635758;1.359710619;1.16315081;-0.070439131;CZD;RNN;0.9;0.945833333;6.110705976;NA;NA;NA;NA
CZC220;crab;11.5;5.999528364;0.179333333;31.35145082;female;NA;NA;0;11.5;5.999528364;0.975;-0.650666175;0.423366472;2.442347035;1.79168086;-0.076023533;CZC;RBN;0.95;0.9625;9.384946038;1;0.567960986;-1;0.431
CZC220;crab;12.3;5.999528364;0.179333333;31.35145082;female;NA;NA;0;12.3;5.999528364;0.941666667;-0.717918402;0.515406832;2.509599262;1.79168086;-0.076023533;CZC;RBN;0.983333333;0.9625;9.384946038;1;0.567960986;-1;0.431
CZB411;crab;10.2;5.438102454;0.125666667;31.46731573;female;NA;NA;0;10.2;5.438102454;0.983333333;-0.628957534;0.395587579;2.32238772;1.693430186;-0.019052506;CZB;RNN;0.983333333;0.983333333;8.246014305;0.981446726;-0.396559395;-0.490551494;1.515
CZB411;crab;12.2;5.438102454;0.125666667;31.46731573;female;NA;NA;0;12.2;5.438102454;0.983333333;-0.808005765;0.652873317;2.501435952;1.693430186;-0.019052506;CZB;RNN;0.983333333;0.983333333;8.246014305;0.981446726;-0.396559395;-0.490551494;1.515
CZB411;wave;7.8;5.438102454;0.125666667;31.46731573;female;NA;NA;0;7.8;5.438102454;0.991666667;-0.360693547;0.130099835;2.054123734;1.693430186;-0.019052506;CZB;RNN;0.958333333;0.975;8.246014305;0.981446726;-0.396559395;-0.490551494;1.515
CZB412;crab;10.7;6.475127695;0.253;31.60442922;male;22;22;1;6.475127695;10.7;0.991666667;0.502275413;0.25228059;1.867968329;2.370243741;0.002916112;CZB;RNN;0.991666667;0.991666667;10.25767984;0.983995525;-0.496533617;-0.63123034;1.515
CZB412;crab;10.7;6.475127695;0.253;31.60442922;male;28.5;45;1;6.475127695;10.7;0.966666667;0.502275413;0.25228059;1.867968329;2.370243741;0.002916112;CZB;RNN;0.983333333;0.975;10.25767984;0.983995525;-0.496533617;-0.63123034;1.515
CZB412;wave;7.2;6.475127695;0.253;31.60442922;male;29;34;1;6.475127695;7.2;1;0.106112697;0.011259905;1.867968329;1.974081026;0.002916112;CZB;RNN;0.975;0.9875;10.25767984;0.983995525;-0.496533617;-0.63123034;1.515
CZB412;wave;7.6;6.475127695;0.253;31.60442922;male;47;60;1;6.475127695;7.6;1;0.160179919;0.025657606;1.867968329;2.028148247;0.002916112;CZB;RNN;1;1;10.25767984;0.983995525;-0.496533617;-0.63123034;1.515
CZA473;crab;9.81;6.341176132;0.113;310.8005411;female;NA;NA;0;9.81;6.341176132;1;-0.436338013;0.190390861;2.283402274;1.847064261;-0.024932775;CZA;NA;NA;NA;NA;1;-0.06129982;-1;NA
CZA473;wave;3.39;6.341176132;0.113;310.8005411;female;NA;NA;0;3.39;6.341176132;1;0.62623434;0.392169448;1.220829921;1.847064261;-0.024932775;CZA;NA;NA;NA;NA;1;-0.06129982;-1;NA
CZA472;crab;11.27;9.890041372;0.332666667;311.0634487;male;2;2;1;9.890041372;11.27;0.866666667;0.130615999;0.017060539;2.291528329;2.422144328;-0.091280345;CZA;NA;NA;NA;NA;1;-0.769247841;-1;NA
CZA472;wave;4.46;9.890041372;0.332666667;311.0634487;male;NA;NA;0;9.890041372;4.46;1;-0.796379563;0.634220408;2.291528329;1.495148766;-0.091280345;CZA;NA;NA;NA;NA;1;-0.769247841;-1;NA
CZA475;crab;11.52;4.686496086;0.078;311.1390467;female;NA;NA;0;11.52;4.686496086;0.933333333;-0.899399455;0.80891938;2.444084655;1.5446852;0.008354471;CZA;NA;NA;NA;NA;1;-0.332917728;-1;NA
CZA475;wave;3.12;4.686496086;0.078;311.1390467;female;16.5;29;1;3.12;4.686496086;0.85;0.406852198;0.165528711;1.137833002;1.5446852;0.008354471;CZA;NA;NA;NA;NA;1;-0.332917728;-1;NA
CZA475;wave;3.39;4.686496086;0.078;311.1390467;female;19.5;22;1;3.39;4.686496086;0.941666667;0.323855279;0.104882242;1.220829921;1.5446852;0.008354471;CZA;NA;NA;NA;NA;1;-0.332917728;-1;NA
CZA474;crab;11.18;3.46724548;0.087;311.2900948;male;6;6;1;3.46724548;11.18;0.933333333;1.170765999;1.370693024;1.243360469;2.414126468;-0.111814091;CZA;NA;NA;NA;NA;1;0.22700486;-1;NA
CZA474;wave;4.81;3.46724548;0.087;311.2900948;male;26.5;50;1;3.46724548;4.81;0.933333333;0.327336615;0.10714926;1.243360469;1.570697084;-0.111814091;CZA;NA;NA;NA;NA;1;0.22700486;-1;NA
CZA478;crab;8.88;3.36452483;0.094666667;313.7444929;male;NA;NA;0;3.36452483;8.88;1;0.970514813;0.941899003;1.213286744;2.183801557;-0.021391681;CZA;NA;NA;NA;NA;1;0.519894389;-1;NA
CZA478;crab;12.83;3.36452483;0.094666667;313.7444929;male;NA;NA;0;3.36452483;12.83;1;1.338499435;1.791580738;1.213286744;2.551786179;-0.021391681;CZA;NA;NA;NA;NA;1;0.519894389;-1;NA
CZA482;wave;4.6;4.115662376;0.100333333;314.4535385;male;18;18;1;4.115662376;4.6;1;0.111256516;0.012378012;1.414799787;1.526056303;-0.058543382;CZA;NA;NA;NA;NA;1;0.402461872;-1;NA
CZA479;crab;10;4.731873313;0.111;315.1813707;male;2.75;6;1;4.731873313;10;1;0.74826392;0.559898893;1.554321173;2.302585093;-0.025641874;CZA;NA;NA;NA;NA;1;0.253688015;-1;NA
CZA479;wave;5.28;4.731873313;0.111;315.1813707;male;25;25;1;4.731873313;5.28;0.516666667;0.109604924;0.012013239;1.554321173;1.663926098;-0.025641874;CZA;NA;NA;NA;NA;1;0.253688015;-1;NA
CZA481;wave;3.25;4.443270818;0.071666667;315.1813707;female;27;27;1;3.25;4.443270818;1;0.31273578;0.097803668;1.178654996;1.491390776;-0.061557739;CZA;NA;NA;NA;NA;1;0.464616465;-1;NA
CZA484;crab;11.51;4.046098514;0.107333333;315.3141006;male;35;102;1;4.046098514;11.51;0.983333333;1.045463136;1.092993168;1.397753087;2.443216223;-0.033885509;CZA;NA;NA;NA;NA;1;0.223144602;-1;NA
CZA485;wave;3.38;4.800969746;0.11;316.971166;female;19;19;1;3.38;4.800969746;0.075;0.350942218;0.123160441;1.217875709;1.568817928;-0.034198025;CZA;NA;NA;NA;NA;1;-0.315386826;-1;NA
CZA486;crab;13;4.121201353;0.082;318.1652042;male;NA;NA;0;4.121201353;13;0.991666667;1.148804646;1.319752115;1.416144711;2.564949357;-0.050285172;CZA;NA;NA;NA;NA;1;-0.045997794;-1;NA
CZA486;wave;4.87;4.121201353;0.082;318.1652042;male;18;18;1;4.121201353;4.87;1;0.166949226;0.027872044;1.416144711;1.583093937;-0.050285172;CZA;NA;NA;NA;NA;1;-0.045997794;-1;NA
CZB409;crab;10.4;4.353030441;0.087;32.42848769;female;NA;NA;0;10.4;4.353030441;0.966666667;-0.87093355;0.758525249;2.341805806;1.470872256;-0.027837245;CZB;RNN;0.966666667;0.966666667;6.322814679;0.928047558;-0.449876004;-0.634796934;1.515
CZB409;crab;12.5;4.353030441;0.087;32.42848769;female;NA;NA;0;12.5;4.353030441;0.958333333;-1.054856389;1.112722001;2.525728644;1.470872256;-0.027837245;CZB;RNN;0.933333333;0.945833333;6.322814679;0.928047558;-0.449876004;-0.634796934;1.515
CZB409;wave;6;4.353030441;0.087;32.42848769;female;NA;NA;0;6;4.353030441;1;-0.320887214;0.102968604;1.791759469;1.470872256;-0.027837245;CZB;RNN;0.983333333;0.991666667;6.322814679;0.928047558;-0.449876004;-0.634796934;1.515
CZB409;wave;7.3;4.353030441;0.087;32.42848769;female;NA;NA;0;7.3;4.353030441;1;-0.517002093;0.267291164;1.987874348;1.470872256;-0.027837245;CZB;RNN;0.966666667;0.983333333;6.322814679;0.928047558;-0.449876004;-0.634796934;1.515
CZB408;crab;9.2;6.836020018;0.233666667;32.53969383;male;13.25;18;1;6.836020018;9.2;0.991666667;0.29699779;0.088207688;1.922205694;2.219203484;-0.045524202;CZB;RNN;0.966666667;0.979166667;10.8344261;0.933759747;-0.513365378;-0.731407072;1.515
CZB408;crab;9.8;6.836020018;0.233666667;32.53969383;male;76;76;1;6.836020018;9.8;0.991666667;0.360176692;0.12972725;1.922205694;2.282382386;-0.045524202;CZB;RNN;0.958333333;0.975;10.8344261;0.933759747;-0.513365378;-0.731407072;1.515
CZB408;wave;5.1;6.836020018;0.233666667;32.53969383;male;12.5;22;1;6.836020018;5.1;0.991666667;-0.292965154;0.085828581;1.922205694;1.62924054;-0.045524202;CZB;RNN;0.941666667;0.966666667;10.8344261;0.933759747;-0.513365378;-0.731407072;1.515
CZB408;wave;7.6;6.836020018;0.233666667;32.53969383;male;12.5;23;1;6.836020018;7.6;1;0.105942554;0.011223825;1.922205694;2.028148247;-0.045524202;CZB;RNN;1;1;10.8344261;0.933759747;-0.513365378;-0.731407072;1.515
CZB406;crab;11.6;5.170423284;0.111666667;32.82760996;female;NA;NA;0;11.6;5.170423284;1;-0.80805054;0.652945675;2.451005098;1.642954558;-0.062652613;CZB;RNN;0.975;0.9875;7.861641493;0.909372706;-0.457715071;-0.666251936;1.04
CZB406;crab;11.8;5.170423284;0.111666667;32.82760996;female;NA;NA;0;11.8;5.170423284;1;-0.825144973;0.680864227;2.468099531;1.642954558;-0.062652613;CZB;RNN;1;1;7.861641493;0.909372706;-0.457715071;-0.666251936;1.04
CZB406;wave;3.9;5.170423284;0.111666667;32.82760996;female;14;17;1;3.9;5.170423284;0.925;0.281978005;0.079511595;1.360976553;1.642954558;-0.062652613;CZB;RNN;0.95;0.9375;7.861641493;0.909372706;-0.457715071;-0.666251936;1.04
CZB406;wave;6.4;5.170423284;0.111666667;32.82760996;female;NA;NA;0;6.4;5.170423284;1;-0.213343432;0.04551542;1.85629799;1.642954558;-0.062652613;CZB;RNN;1;1;7.861641493;0.909372706;-0.457715071;-0.666251936;1.04
CZA495;crab;8.74;6.249096131;0.140666667;322.0815313;female;NA;NA;0;8.74;6.249096131;1;-0.335473355;0.112542372;2.16791019;1.832436834;-0.037991857;CZA;NA;NA;NA;NA;1;-1;-1;NA
CZA494;crab;11.34;5.190201885;0.108;322.1584547;female;NA;NA;0;11.34;5.190201885;1;-0.781563703;0.610841822;2.428336298;1.646772595;-0.030281188;CZA;NA;NA;NA;NA;1;-1;-1;NA
CZA494;wave;3.86;5.190201885;0.108;322.1584547;female;25;44;1;3.86;5.190201885;1;0.296105412;0.087678415;1.350667183;1.646772595;-0.030281188;CZA;NA;NA;NA;NA;1;-1;-1;NA
CZA492;crab;10.51;3.05376559;0.099666667;322.390273;male;NA;NA;0;3.05376559;10.51;0.983333333;1.235951736;1.527576694;1.116375449;2.352327185;-0.049746283;CZA;NA;NA;NA;NA;1;-1;-1;NA
CZA504;crab;11.28;5.160834256;0.136333333;326.1348161;female;NA;NA;0;11.28;5.160834256;1;-0.781933002;0.61141922;2.423031246;1.641098244;0.012338165;CZA;NA;NA;NA;NA;NA;NA;NA;NA
CZA504;wave;9.28;5.160834256;0.136333333;326.1348161;female;NA;NA;0;9.28;5.160834256;0.633333333;-0.586763303;0.344291174;2.227861547;1.641098244;0.012338165;CZA;NA;NA;NA;NA;NA;NA;NA;NA
CZA497;crab;10.82;4.571714482;0.104666667;326.2634461;female;NA;NA;0;10.82;4.571714482;1;-0.861507979;0.742195997;2.381396273;1.519888295;-0.016266058;CZA;NA;NA;NA;NA;1;-1;-1;NA
CZA497;crab;13.3;4.571714482;0.104666667;326.2634461;female;NA;NA;0;13.3;4.571714482;1;-1.067875741;1.140358597;2.587764035;1.519888295;-0.016266058;CZA;NA;NA;NA;NA;1;-1;-1;NA
CZA497;crab;13.3;4.571714482;0.104666667;326.2634461;female;NA;NA;0;13.3;4.571714482;1;-1.067875741;1.140358597;2.587764035;1.519888295;-0.016266058;CZA;NA;NA;NA;NA;1;-1;-1;NA
CZA507;crab;9.7;6.289309384;0.154666667;326.3278688;male;4;4;1;6.289309384;9.7;0.791666667;0.433274617;0.187726893;1.838851269;2.272125886;-0.004288565;CZA;NA;NA;NA;NA;1;-1;-1;NA
CZA507;wave;6;6.289309384;0.154666667;326.3278688;male;37;37;1;6.289309384;6;0.966666667;-0.0470918;0.002217638;1.838851269;1.791759469;-0.004288565;CZA;NA;NA;NA;NA;1;-1;-1;NA
CZA507;wave;6.29;6.289309384;0.154666667;326.3278688;male;NA;NA;0;6.289309384;6.29;0.908333333;0.000109802;1.21e-08;1.838851269;1.838961071;-0.004288565;CZA;NA;NA;NA;NA;1;-1;-1;NA
CZA503;crab;10.89;5.935789022;0.166;326.5222376;male;NA;NA;0;5.935789022;10.89;0.958333333;0.606844974;0.368260822;1.780999963;2.387844937;-0.047831072;CZA;NA;NA;NA;NA;1;-1;-1;NA
CZA503;crab;12.66;5.935789022;0.166;326.5222376;male;3;3;1;5.935789022;12.66;1;0.757447454;0.573726645;1.780999963;2.538447417;-0.047831072;CZA;NA;NA;NA;NA;1;-1;-1;NA
CZA503;wave;7.16;5.935789022;0.166;326.5222376;male;NA;NA;0;5.935789022;7.16;1;0.187510018;0.035160007;1.780999963;1.968509981;-0.047831072;CZA;NA;NA;NA;NA;1;-1;-1;NA
CZA505;crab;12.94;5.681629481;0.148666667;326.7860479;male;NA;NA;0;5.681629481;12.94;0.966666667;0.823085217;0.677469274;1.737238072;2.560323289;-0.006451906;CZA;NA;NA;NA;NA;1;-1;-1;NA
CZA506;wave;4.29;7.222313355;0.186333333;326.8532033;male;NA;NA;0;7.222313355;4.29;0.941666667;-0.520888578;0.271324911;1.977175311;1.456286733;-0.05246446;CZA;NA;NA;NA;NA;1;-1;-1;NA
CZA506;wave;5.9;7.222313355;0.186333333;326.8532033;male;NA;NA;0;7.222313355;5.9;0.966666667;-0.20222296;0.040894126;1.977175311;1.774952351;-0.05246446;CZA;NA;NA;NA;NA;1;-1;-1;NA
CZA500;crab;10.59;3.955752523;0.112;327.9631485;male;NA;NA;0;3.955752523;10.59;1;0.984739305;0.969711499;1.375170854;2.35991016;-0.053917417;CZA;NA;NA;NA;NA;1;-0.682144186;-1;NA
CZA500;crab;10.67;3.955752523;0.112;327.9631485;male;NA;NA;0;3.955752523;10.67;1;0.992265211;0.984590249;1.375170854;2.367436065;-0.053917417;CZA;NA;NA;NA;NA;1;-0.682144186;-1;NA
CZA500;wave;4.48;3.955752523;0.112;327.9631485;male;17.5;33;1;3.955752523;4.48;1;0.124452192;0.015488348;1.375170854;1.499623046;-0.053917417;CZA;NA;NA;NA;NA;1;-0.682144186;-1;NA
CZA502;wave;4.2;3.555470305;0.066333333;328.2162001;female;18;20;1;4.2;3.555470305;1;-0.166597177;0.027754619;1.435084525;1.268487348;-0.048354842;CZA;NA;NA;NA;NA;1;-0.414654585;-1;NA
CZA501;crab;12.1;5.286962641;0.140333333;328.3033899;female;NA;NA;0;12.1;5.286962641;1;-0.827961542;0.685520314;2.493205453;1.665243911;-0.050107729;CZA;NA;NA;NA;NA;1;-0.460681389;-1;NA
CZA501;wave;3.2;5.286962641;0.140333333;328.3033899;female;NA;NA;0;3.2;5.286962641;1;0.502093101;0.252097482;1.16315081;1.665243911;-0.050107729;CZA;NA;NA;NA;NA;1;-0.460681389;-1;NA
CZC232;crab;10.9;10.49769292;0.299333333;33.16132988;male;6.333333333;10;1;10.49769292;10.9;0.991666667;0.037607278;0.001414307;2.351155511;2.388762789;0.045268987;CZC;RBN;0.966666667;0.979166667;14.52471834;1;-0.045899604;-1;0.694
CZC232;crab;13.5;10.49769292;0.299333333;33.16132988;male;24;32;1;10.49769292;13.5;0.975;0.251534174;0.063269441;2.351155511;2.602689685;0.045268987;CZC;RBN;0.991666667;0.983333333;14.52471834;1;-0.045899604;-1;0.694
CZC232;wave;4.3;10.49769292;0.299333333;33.16132988;male;NA;NA;0;10.49769292;4.3;0.983333333;-0.892540488;0.796628523;2.351155511;1.458615023;0.045268987;CZC;RBN;0.891666667;0.9375;14.52471834;1;-0.045899604;-1;0.694
CZC232;wave;6;10.49769292;0.299333333;33.16132988;male;3;3;1;10.49769292;6;0.933333333;-0.559396042;0.312923932;2.351155511;1.791759469;0.045268987;CZC;RBN;0.983333333;0.958333333;14.52471834;1;-0.045899604;-1;0.694
CZC233;crab;11.3;3.847904565;0.138333333;33.17536831;male;16;20;1;3.847904565;11.3;0.983333333;1.077273994;1.160519259;1.347528731;2.424802726;-0.060929981;CZC;RBN;0.908333333;0.945833333;6.040679623;1;-0.278533195;-1;0.654
CZC233;crab;12.3;3.847904565;0.138333333;33.17536831;male;NA;NA;0;3.847904565;12.3;0.966666667;1.162070531;1.350407919;1.347528731;2.509599262;-0.060929981;CZC;RBN;0.991666667;0.979166667;6.040679623;1;-0.278533195;-1;0.654
CZC233;wave;8.2;3.847904565;0.138333333;33.17536831;male;13;13;1;3.847904565;8.2;1;0.756605423;0.572451766;1.347528731;2.104134154;-0.060929981;CZC;RBN;0.975;0.9875;6.040679623;1;-0.278533195;-1;0.654
CZC235;crab;11.8;14.18466763;0.308666667;33.20339778;female;60;60;1;11.8;14.18466763;1;0.184062105;0.033878859;2.468099531;2.652161637;0.013492041;CZC;RNN;0.891666667;0.945833333;19.15944189;1;-0.90365057;-1;0.607
CZC235;crab;15.2;14.18466763;0.308666667;33.20339778;female;NA;NA;0;15.2;14.18466763;0.966666667;-0.069133791;0.004779481;2.721295428;2.652161637;0.013492041;CZC;RNN;0.9;0.933333333;19.15944189;1;-0.90365057;-1;0.607
CZC235;wave;4.6;14.18466763;0.308666667;33.20339778;female;4;6;1;4.6;14.18466763;0.958333333;1.126105333;1.268113222;1.526056303;2.652161637;0.013492041;CZC;RNN;1;0.979166667;19.15944189;1;-0.90365057;-1;0.607
CZC235;wave;5.5;14.18466763;0.308666667;33.20339778;female;NA;NA;0;5.5;14.18466763;1;0.947413545;0.897592425;1.704748092;2.652161637;0.013492041;CZC;RNN;0.991666667;0.995833333;19.15944189;1;-0.90365057;-1;0.607
CZC234;crab;11.3;5.684294803;0.129;33.24533585;female;NA;NA;0;11.3;5.684294803;1;-0.687095651;0.472100434;2.424802726;1.737707074;-0.013858646;CZC;RNN;0.958333333;0.979166667;8.586853077;1;-0.690848144;-1;0.598
CZC234;crab;11.4;5.684294803;0.129;33.24533585;female;NA;NA;0;11.4;5.684294803;1;-0.695906281;0.484285552;2.433613355;1.737707074;-0.013858646;CZC;RNN;1;1;8.586853077;1;-0.690848144;-1;0.598
CZC234;wave;3.6;5.684294803;0.129;33.24533585;female;5;5;1;3.6;5.684294803;1;0.456773229;0.208641783;1.280933845;1.737707074;-0.013858646;CZC;RNN;0.991666667;0.995833333;8.586853077;1;-0.690848144;-1;0.598
CZC234;wave;4.7;5.684294803;0.129;33.24533585;female;NA;NA;0;4.7;5.684294803;0.991666667;0.190144566;0.036154956;1.547562509;1.737707074;-0.013858646;CZC;RNN;1;0.995833333;8.586853077;1;-0.690848144;-1;0.598
CZC229;crab;11.4;5.568897519;0.182333333;33.31500418;male;13.5;25;1;5.568897519;11.4;0.991666667;0.716416253;0.513252248;1.717197102;2.433613355;-0.081521585;CZC;RBN;0.991666667;0.991666667;8.966747206;1;0.242689814;-1;0.59
CZC229;crab;13.6;5.568897519;0.182333333;33.31500418;male;44.5;80;1;5.568897519;13.6;0.983333333;0.89287269;0.797221641;1.717197102;2.610069793;-0.081521585;CZC;RBN;0.983333333;0.983333333;8.966747206;1;0.242689814;-1;0.59
CZC229;wave;4.4;5.568897519;0.182333333;33.31500418;male;5;5;1;5.568897519;4.4;0.991666667;-0.235592561;0.055503855;1.717197102;1.481604541;-0.081521585;CZC;RBN;0.991666667;0.991666667;8.966747206;1;0.242689814;-1;0.59
CZC229;wave;6.5;5.568897519;0.182333333;33.31500418;male;65.5;116;1;5.568897519;6.5;1;0.154605075;0.023902729;1.717197102;1.871802177;-0.081521585;CZC;RBN;0.958333333;0.979166667;8.966747206;1;0.242689814;-1;0.59
CZB407;crab;9;4.570194605;0.133;33.39423635;female;NA;NA;0;9;4.570194605;0.891666667;-0.67766879;0.459234989;2.197224577;1.519555787;-0.062453273;CZB;RNN;0.966666667;0.929166667;7.127020738;0.770289941;-0.436009189;-0.417214497;1.126
CZB407;crab;9.2;4.570194605;0.133;33.39423635;female;NA;NA;0;9.2;4.570194605;1;-0.699647697;0.4895069;2.219203484;1.519555787;-0.062453273;CZB;RNN;1;1;7.127020738;0.770289941;-0.436009189;-0.417214497;1.126
CZB407;wave;2.8;4.570194605;0.133;33.39423635;female;32;32;1;2.8;4.570194605;1;0.48993637;0.240037647;1.029619417;1.519555787;-0.062453273;CZB;RNN;1;1;7.127020738;0.770289941;-0.436009189;-0.417214497;1.126
CZB407;wave;3.2;4.570194605;0.133;33.39423635;female;NA;NA;0;3.2;4.570194605;0.925;0.356404977;0.127024508;1.16315081;1.519555787;-0.062453273;CZB;RNN;0.941666667;0.933333333;7.127020738;0.770289941;-0.436009189;-0.417214497;1.126
CZB404;crab;10.2;15.67830973;0.566;33.41056271;female;30;30;1;10.2;15.67830973;0.983333333;0.429890491;0.184805834;2.32238772;2.752278211;0.036588268;CZB;RBN;0.975;0.979166667;23.21906912;0.855435136;-0.392173553;-0.479716073;1.557
CZB404;wave;5.7;15.67830973;0.566;33.41056271;female;NA;NA;0;5.7;15.67830973;1;1.011812036;1.023763597;1.740466175;2.752278211;0.036588268;CZB;RBN;0.991666667;0.995833333;23.21906912;0.855435136;-0.392173553;-0.479716073;1.557
CZB404;wave;5.8;15.67830973;0.566;33.41056271;female;NA;NA;0;5.8;15.67830973;0.908333333;0.994420294;0.988871721;1.757857918;2.752278211;0.036588268;CZB;RBN;0.966666667;0.9375;23.21906912;0.855435136;-0.392173553;-0.479716073;1.557
CZC230;crab;12.2;5.462340864;0.128333333;33.78878072;male;38;61;1;5.462340864;12.2;0.941666667;0.803558524;0.645706302;1.697877428;2.501435952;0.00582631;CZC;RNN;0.991666667;0.966666667;7.890007534;1;0.05481652;-1;0.59
CZC230;crab;12.9;5.462340864;0.128333333;33.78878072;male;3;3;1;5.462340864;12.9;0.991666667;0.859349884;0.738482223;1.697877428;2.557227311;0.00582631;CZC;RNN;0.991666667;0.991666667;7.890007534;1;0.05481652;-1;0.59
CZC230;wave;3.6;5.462340864;0.128333333;33.78878072;male;NA;NA;0;5.462340864;3.6;1;-0.416943582;0.173841951;1.697877428;1.280933845;0.00582631;CZC;RNN;0.991666667;0.995833333;7.890007534;1;0.05481652;-1;0.59
CZB403;crab;12.6;7.775169865;0.278666667;33.8049595;male;13;13;1;7.775169865;12.6;0.991666667;0.482761509;0.233058674;2.050935305;2.533696814;0.012038834;CZB;RNN;0.966666667;0.979166667;11.66055035;0.903572732;-0.55503411;-0.383413474;2.238
CZB403;crab;12.9;7.775169865;0.278666667;33.8049595;male;9;9;1;7.775169865;12.9;0.983333333;0.506292006;0.256331595;2.050935305;2.557227311;0.012038834;CZB;RNN;0.95;0.966666667;11.66055035;0.903572732;-0.55503411;-0.383413474;2.238
CZB403;wave;4.4;7.775169865;0.278666667;33.8049595;male;NA;NA;0;7.775169865;4.4;0.991666667;-0.569330764;0.324137519;2.050935305;1.481604541;0.012038834;CZB;RNN;0.991666667;0.991666667;11.66055035;0.903572732;-0.55503411;-0.383413474;2.238
CZB403;wave;4.9;7.775169865;0.278666667;33.8049595;male;NA;NA;0;7.775169865;4.9;1;-0.4617001;0.213166983;2.050935305;1.589235205;0.012038834;CZB;RNN;0.225;0.6125;11.66055035;0.903572732;-0.55503411;-0.383413474;2.238
CZD039;crab;10.4;10.1919481;0.397333333;33.82990982;female;31;31;1;10.4;10.1919481;1;-0.0202078;0.000408355;2.341805806;2.321598007;0.009723795;CZD;RBN;0.975;0.9875;15.08405551;NA;NA;NA;NA
CZD039;wave;3.2;10.1919481;0.397333333;33.82990982;female;NA;NA;0;3.2;10.1919481;1;1.158447197;1.341999908;1.16315081;2.321598007;0.009723795;CZD;RBN;1;1;15.08405551;NA;NA;NA;NA
